stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
BOPONT,5303,"BOUCHEMAINE PONT",,47.420657,-0.610389,,,0,zone_BOUCHEMAINE_PONT,,0
BOREAU,22327,"BOREAU",,47.475232,-0.546084,,,0,zone_BOREAU,,1
BOREAU-E,806695,"BOREAU",,47.474899,-0.546207,,,0,zone_BOREAU,,0
BOSCH,10110,"BOIS RINIER",,47.476544,-0.498143,,,0,zone_BOIS_RINIER,,0
BOSCH -E,8650,"BOIS RINIER",,47.476488,-0.497441,,,0,zone_BOIS_RINIER,,0
BOSQUE-E,9680,"BOSQUET",,47.409710,-0.524708,,,0,zone_BOSQUET,,0
BOSQUET,13421,"BOSQUET",,47.409961,-0.524513,,,0,zone_BOSQUET,,0
BOUCHE-E,10804,"BOUCHEMAINE CENTRE",,47.421537,-0.610432,,,0,zone_BOUCHEMAINE_CENTRE,,1
BOUCHEM,9302,"BOUCHEMAINE CENTRE",,47.421753,-0.610467,,,0,zone_BOUCHEMAINE_CENTRE,,1
BOUGO.-E,10871,"BOURGONNIER",,47.461665,-0.541197,,,0,zone_BOURGONNIER,,1
BOUGONNI,27073,"BOURGONNIER",,47.462170,-0.542353,,,0,zone_BOURGONNIER,,1
BOULLE,7334,"BOULLE",,47.486705,-0.628607,,,0,zone_BOULLE,,1
BOULLE-E,15478,"BOULLE",,47.486504,-0.628684,,,0,zone_BOULLE,,1
BOURG,25980,"BOURG",,47.590729,-0.555286,,,0,zone_BOURG,,1
BOURG-E,14979,"BOURG",,47.590755,-0.555265,,,0,zone_BOURG,,1
BOURGLAC,28777,"BOURG LA CROIX",,47.450860,-0.523820,,,0,zone_BOURG_LA_CROIX,,0
BOURGL-E,178374,"BOURG LA CROIX",,47.450720,-0.523830,,,0,zone_BOURG_LA_CROIX,,0
BOURJOLY,84254,"BOURG JOLY",,47.408703,-0.313406,,,0,zone_BOURG_JOLY,,0
BOURRELI,385547,"BOURRELIERE",,47.382110,-0.564070,,,0,zone_BOURRELIERE,,0
BOURSE,18560,"BOURSE",,47.442769,-0.495491,,,0,zone_BOURSE,,0
BOURSE-E,19507,"BOURSE",,47.442596,-0.495105,,,0,zone_BOURSE,,0
BOUTEI-E,117791,"BOUTEILLERIE",,47.479830,-0.431870,,,0,zone_BOUTEILLERIE,,0
BOUTEILL,602328,"BOUTEILLERIE",,47.479850,-0.432150,,,0,zone_BOUTEILLERIE,,0
BOUTHO-E,12112,"BOUCHE THOMAS",,47.444611,-0.550261,,,0,zone_BOUCHE_THOMAS,,1
BOUTHOMA,29965,"BOUCHE THOMAS",,47.444795,-0.549992,,,0,zone_BOUCHE_THOMAS,,1
BOUVET,3637,"BOUVET",,47.562755,-0.675248,,,0,zone_BOUVET,,0
BOUVET-E,30358,"BOUVET",,47.563298,-0.675838,,,0,zone_BOUVET,,0
BPASTE-E,11261,"BON PASTEUR",,47.470473,-0.569782,,,0,zone_BON_PASTEUR,,0
BPASTEUR,29906,"BON PASTEUR",,47.470315,-0.569689,,,0,zone_BON_PASTEUR,,0
BRAI8MAI,789925,"PLACE DU 8 MAI",,47.446247,-0.412309,,,0,zone_PLACE_DU_8_MAI,,0
BRAI8M-E,562043,"PLACE DU 8 MAI",,47.445957,-0.412094,,,0,zone_PLACE_DU_8_MAI,,0
BRAIBO-E,348073,"CROIX DE BOIS",,47.449052,-0.424390,,,0,zone_CROIX_DE_BOIS,,0
BRAIBOIS,551743,"CROIX DE BOIS",,47.449075,-0.424379,,,0,zone_CROIX_DE_BOIS,,0
BRAICO-E,837119,"CROIX COMBEAU",,47.454177,-0.408329,,,0,zone_CROIX_COMBEAU,,0
BRAICOMB,699137,"CROIX COMBEAU",,47.454220,-0.408520,,,0,zone_CROIX_COMBEAU,,0
BRAINARG,933848,"CREMAILLERE D'ARGENT",,47.465303,-0.433274,,,0,zone_CREMAILLÈRE_D'ARGENT,,0
BRAINNAR,776186,"LYCEE NARCE",,47.448869,-0.429903,,,0,zone_LYCEE_NARCE,,0
BRAINN-E,145513,"LYCEE NARCE",,47.448613,-0.431014,,,0,zone_LYCEE_NARCE,,0
BRARDIER,974048,"BRARDIERE",,47.581760,-0.494360,,,0,zone_BRARDIERE,,0
BRASSE-E,25269,"BRASSENS",,47.494869,-0.587224,,,0,zone_BRASSENS,,1
BRASSENS,351,"BRASSENS",,47.494140,-0.586446,,,0,zone_BRASSENS,,1
BREMON-E,25430,"GARES BREMONT",,47.465978,-0.559352,,,0,zone_GARES_BREMONT,,1
BRETEAU,22377,"BRETEAU",,47.574068,-0.438660,,,0,zone_BRETEAU,,1
BRGPAI-E,12036,"BOURG DE PAILLE",,47.474873,-0.624698,,,0,zone_BOURG_DE_PAILLE,,1
BRGPAILL,10958,"BOURG DE PAILLE",,47.474357,-0.624903,,,0,zone_BOURG_DE_PAILLE,,1
BRIOLLAY,14848,"MAIRIE DE BRIOLLAY",,47.563684,-0.507665,,,0,zone_MAIRIE_DE_BRIOLLAY,,0
BRIOLL-E,24952,"MAIRIE DE BRIOLLAY",,47.563476,-0.507357,,,0,zone_MAIRIE_DE_BRIOLLAY,,0
BRISEP-E,3496,"BRISEPOTIERE",,47.479396,-0.527282,,,0,zone_BRISEPOTIERE,,1
BRISEPOA,27984,"BRISEPOTIERE",,47.479493,-0.528113,,,0,zone_BRISEPOTIERE,,1
BRISEPOT,2222,"BRISEPOTIERE",,47.479515,-0.527246,,,0,zone_BRISEPOTIERE,,1
BROCHO-E,624034,"BROCHONS",,47.421858,-0.327337,,,0,zone_BROCHONS,,0
BROCHONS,294849,"BROCHONS",,47.421939,-0.327339,,,0,zone_BROCHONS,,0
BRULET-E,834085,"LA BRULETTE",,47.580040,-0.440697,,,0,zone_LA_BRULETTE,,0
BRULETTE,686700,"LA BRULETTE",,47.580040,-0.440697,,,0,zone_LA_BRULETTE,,0
BRUYER-E,582332,"HAUTES BRUYERES",,47.593497,-0.454406,,,0,zone_HAUTES_BRUYERES,,0
BRUYERES,194024,"HAUTES BRUYERES",,47.593469,-0.454418,,,0,zone_HAUTES_BRUYERES,,0
BSOLEI-E,12061,"BEAU SOLEIL",,47.426703,-0.721371,,,0,zone_BEAU_SOLEIL,,0
BSOLEIL,30366,"BEAU SOLEIL",,47.426608,-0.721238,,,0,zone_BEAU_SOLEIL,,0
BUCHET-E,306514,"BUCHETIERE",,47.559784,-0.428115,,,0,zone_BUCHETIERE,,0
BUCHETIE,736317,"BUCHETIERE",,47.559563,-0.428238,,,0,zone_BUCHETIERE,,0
BUISBE-E,234869,"LES BUISSONS BELLES",,47.447975,-0.421026,,,0,zone_LES_BUISSONS_BELLES,,0
BUISBELL,40296,"LES BUISSONS BELLES",,47.448004,-0.421001,,,0,zone_LES_BUISSONS_BELLES,,0
BUISSO-E,5587,"TRELAZE BUISSON",,47.442001,-0.484008,,,0,zone_TRELAZE_BUISSON,,1
BUISSON,3856,"TRELAZE BUISSON",,47.441894,-0.484615,,,0,zone_TRELAZE_BUISSON,,1
BVALLE-E,29950,"BASSES VALLEES",,47.579080,-0.499747,,,0,zone_BASSES_VALLEES,,0
BVALLEES,31943,"BASSES VALLEES",,47.579260,-0.499701,,,0,zone_BASSES_VALLEES,,0
CALAIS,775835,"CALAIS",,47.462069,-0.432503,,,0,zone_CALAIS,,0
CALAIS-E,419613,"CALAIS",,47.462177,-0.432464,,,0,zone_CALAIS,,0
CAMELIAS,11696,"CAMELIA",,47.471287,-0.519018,,,0,zone_CAMELIA,,1
CAMELI-E,10436,"CAMELIA",,47.471340,-0.519165,,,0,zone_CAMELIA,,1
CAMLAC-E,1059,"LAC DE MAINE CAMPING",,47.457704,-0.597171,,,0,zone_LAC_DE_MAINE_CAMPING,,1
CAMLACMA,276,"LAC DE MAINE CAMPING",,47.458134,-0.597035,,,0,zone_LAC_DE_MAINE_CAMPING,,1
CAMPBO-E,13123,"CAMPING DE BOUCHEMAINE",,47.419260,-0.611591,,,0,zone_CAMPING_DE_BOUCHEMAINE,,1
CAMPBOUC,11882,"CAMPING DE BOUCHEMAINE",,47.419394,-0.611424,,,0,zone_CAMPING_DE_BOUCHEMAINE,,1
CAMPJU-E,996,"CAMPING DE JUIGNE",,47.537071,-0.616874,,,0,zone_CAMPING_DE_JUIGNE,,0
CAMPJUIG,7458,"CAMPING DE JUIGNE",,47.537540,-0.616871,,,0,zone_CAMPING_DE_JUIGNE,,0
CAMUS.05,9583,"CAMUS",,47.485319,-0.575762,,,0,zone_CAMUS,,1
CAMUS5-E,20823,"CAMUS",,47.484976,-0.575802,,,0,zone_CAMUS,,1
CANTCH-E,833087,"CHAMP FLEURI CANTENAY",,47.537268,-0.571110,,,0,zone_CHAMP_FLEURI_CANTENAY,,0
CANTCHFL,735372,"CHAMP FLEURI CANTENAY",,47.537208,-0.571160,,,0,zone_CHAMP_FLEURI_CANTENAY,,0
CANTPA-E,936930,"PATIS",,47.540370,-0.582370,,,0,zone_PATIS,,0
CANTPAT,800212,"PATIS",,47.540480,-0.582380,,,0,zone_PATIS,,0
CAPU8-C,32069,"CAPUCINS",,47.487421,-0.554794,,,0,zone_CAPUCINS,,1
CAPU8-E,21219,"CAPUCINS",,47.487450,-0.554523,,,0,zone_CAPUCINS,,1
CARCIT-E,8361,"CARREFOUR ST SERGE",,47.487624,-0.543170,,,0,zone_CARREFOUR_ST_SERGE,,1
CARCITR,784,"CARREFOUR ST SERGE",,47.487173,-0.543673,,,0,zone_CARREFOUR_ST_SERGE,,1
CARLIN-E,21252,"LINNE",,47.446490,-0.547685,,,0,zone_LINNE,,0
CARLINNE,20077,"LINNE",,47.446569,-0.547658,,,0,zone_LINNE,,0
CARMET,9979,"JEAN CARMET",,47.400384,-0.543464,,,0,zone_JEAN_CARMET,,1
CARMET-E,16860,"JEAN CARMET",,47.400458,-0.543120,,,0,zone_JEAN_CARMET,,1
CARREA-E,19826,"CARREAUX",,47.511975,-0.471414,,,0,zone_CARREAUX,,0
CARREAUX,25276,"CARREAUX",,47.512568,-0.471937,,,0,zone_CARREAUX,,0
CARRF5B,9318,"CARREFOUR ST SERGE",,47.488011,-0.542522,,,0,zone_CARREFOUR_ST_SERGE,,1
CARRSS-E,6897,"CARREFOUR ST SERGE",,47.488151,-0.543464,,,0,zone_CARREFOUR_ST_SERGE,,1
CCADEA,5701,"CROIX CADEAU",,47.519944,-0.609419,,,0,zone_CROIX_CADEAU,,0
CCADEA-E,3576,"CROIX CADEAU",,47.520195,-0.609610,,,0,zone_CROIX_CADEAU,,1
CCADE-IR,669054,"CROIX CADEAU",,47.517638,-0.608085,,,0,zone_CROIX_CADEAU,,1
CCBGPAI,953694,"BOURG DE PAILLE",,47.473272,-0.623250,,,0,zone_BOURG_DE_PAILLE,,1
CCHEMI-E,30919,"CROIX DE CHEMINEE",,47.467562,-0.502891,,,0,zone_CROIX_DE_CHEMINEE,,0
CCHEMINE,30005,"CROIX DE CHEMINEE",,47.467733,-0.503220,,,0,zone_CROIX_DE_CHEMINEE,,0
CCICHA-E,24375,"CCI",,47.468281,-0.557703,,,0,zone_CCI,,1
CCOMME-E,10530,"CENTRE COMMERCIAL",,47.437785,-0.526753,,,0,zone_CENTRE_COMMERCIAL,,1
CCOMMERC,3146,"CENTRE COMMERCIAL",,47.437865,-0.527010,,,0,zone_CENTRE_COMMERCIAL,,1
CEEQUE-E,15981,"CENTRE EQUESTRE",,47.459573,-0.484585,,,0,zone_CENTRE_EQUESTRE,,1
CEEQUEST,14512,"CENTRE EQUESTRE",,47.459563,-0.484681,,,0,zone_CENTRE_EQUESTRE,,1
CESARG-E,23705,"GEOFFRAY",,47.458454,-0.545676,,,0,zone_GEOFFRAY,,1
CESARGEO,66,"GEOFFRAY",,47.458634,-0.545982,,,0,zone_GEOFFRAY,,1
CEZAN-E,16647,"CEZANNE",,47.469643,-0.491965,,,0,zone_CEZANNE,,1
CEZANNE,20935,"CEZANNE",,47.469802,-0.491887,,,0,zone_CEZANNE,,1
CFPA,13734,"AFPA",,47.471531,-0.523351,,,0,zone_AFPA,,1
CFPA-E,14322,"AFPA",,47.471498,-0.522738,,,0,zone_AFPA,,1
CHABLA-E,10390,"CHAMPS BLANCS",,47.517352,-0.475221,,,0,zone_CHAMPS_BLANCS,,1
CHABLANC,9247,"CHAMPS BLANCS",,47.517246,-0.475226,,,0,zone_CHAMPS_BLANCS,,1
CHACOMME,27218,"CCI",,47.468216,-0.557753,,,0,zone_CCI,,1
CHADL-E,8514,"CHAMPDOLLANT",,47.556403,-0.561453,,,0,zone_CHAMPDOLLANT,,0
CHAERI-E,8276,"CHATEAU ERIGNE",,47.406367,-0.525946,,,0,zone_CHATEAU_ERIGNE,,0
CHAERIGN,7264,"CHATEAU ERIGNE",,47.406508,-0.525782,,,0,zone_CHATEAU_ERIGNE,,0
CHAGALL,409509,"CHAGALL",,47.560170,-0.677000,,,0,zone_CHAGALL,,0
CHALOU-E,16972,"CHALOUERE",,47.481957,-0.536081,,,0,zone_CHALOUERE,,1
CHALOUER,16319,"CHALOUERE",,47.481352,-0.536677,,,0,zone_CHALOUERE,,1
CHAMBO-E,22463,"CHAMPBOUREAU",,47.396629,-0.636675,,,0,zone_CHAMPBOUREAU,,0
CHAMBOUR,5924,"CHAMPBOUREAU",,47.396576,-0.636720,,,0,zone_CHAMPBOUREAU,,0
CHAMF-E,48621,"CHAMPFLEUR",,47.482696,-0.503809,,,0,zone_CHAMPFLEUR,,0
CHAMFL,15711,"CHAMPFLEUR",,47.483016,-0.504353,,,0,zone_CHAMPFLEUR,,0
CHAMPD,30452,"CHAMPDOLLANT",,47.556723,-0.561380,,,0,zone_CHAMPDOLLANT,,0
CHANSONN,654132,"ROUTE DE LA CHANSONNIERE",,47.583720,-0.483650,,,0,zone_ROUTE_DE_LA_CHANSONNIERE,,0
CHANT AR,769363,"BOUCHEMAINE CHANTOURTEAU",,47.406133,-0.623156,,,0,zone_BOUCHEMAINE_CHANTOURTEAU,,0
CHANT-AR,21417,"BOUCHEMAINE CHANTOURTEAU",,47.406133,-0.623156,,,0,zone_BOUCHEMAINE_CHANTOURTEAU,,0
CHANTE-E,25568,"CHANTERIE",,47.470970,-0.628143,,,0,zone_CHANTERIE,,0
CHANTERI,24849,"CHANTERIE",,47.470867,-0.628029,,,0,zone_CHANTERIE,,0
CHANTOUR,20438,"BOUCHEMAINE CHANTOURTEAU",,47.406133,-0.623156,,,0,zone_BOUCHEMAINE_CHANTOURTEAU,,0
CHANZY,13887,"CHANZY",,47.460136,-0.557471,,,0,zone_CHANZY,,1
CHANZY-E,32089,"CHANZY",,47.460073,-0.557697,,,0,zone_CHANZY,,1
CHAPEL-E,5633,"CHAPELLES",,47.468666,-0.383366,,,0,zone_CHAPELLES,,0
CHAPELLE,21227,"CHAPELLES",,47.468736,-0.382797,,,0,zone_CHAPELLES,,0
CHARNA-E,5036,"CHARNASSERIE",,47.491908,-0.556628,,,0,zone_CHARNASSERIE,,1
CHARNASS,30008,"CHARNASSERIE",,47.491546,-0.557794,,,0,zone_CHARNASSERIE,,1
CHARRUAU,994566,"CHARRUAU",,47.373010,-0.509960,,,0,zone_CHARRUAU,,0
CHARRU-E,758914,"CHARRUAU",,47.372790,-0.509920,,,0,zone_CHARRUAU,,0
CHATA-E,657686,"CHATAIGNIER",,47.545817,-0.649875,,,0,zone_CHATAIGNIER,,0
CHATAI,372480,"CHATAIGNIER",,47.545750,-0.650030,,,0,zone_CHATAIGNIER,,0
CHATELAI,23220,"CHATELAIN",,47.482834,-0.514707,,,0,zone_CHATELAIN,,0
CHATEL-E,24167,"CHATELAIN",,47.483181,-0.514215,,,0,zone_CHATELAIN,,1
CHATENAY,2146,"CHATENAY",,47.482725,-0.521165,,,0,zone_CHATENAY,,1
CHATEN-E,2767,"CHATENAY",,47.482547,-0.521179,,,0,zone_CHATENAY,,1
CHAU-E,268887,"LA CHAUVELAIE",,47.436466,-0.584372,,,0,zone_LA_CHAUVELAIE,,0
CHAUMI-E,12609,"CHAUMIERES",,47.524435,-0.523328,,,0,zone_CHAUMIERES,,1
CHAUMIER,12643,"CHAUMIERES",,47.524071,-0.523245,,,0,zone_CHAUMIERES,,1
CHAUVE,60539,"LA CHAUVELAIE",,47.436497,-0.584315,,,0,zone_LA_CHAUVELAIE,,0
CHBBEI-E,22139,"CHAPELLE BELLE BEILLE",,47.475311,-0.586044,,,0,zone_CHAPELLE_BELLE_BEILLE,,1
CHBBEILL,21074,"CHAPELLE BELLE BEILLE",,47.475803,-0.586138,,,0,zone_CHAPELLE_BELLE_BEILLE,,1
CHDARR,39215,"CHATEAU",,47.468722,-0.559147,,,0,zone_CHATEAU,,1
CHDARR-E,31053,"CHATEAU",,47.469278,-0.560145,,,0,zone_CHATEAU,,1
CHEMARDE,692812,"AVRILLE - ARDENNE",,47.512422,-0.596364,,,0,zone_AVRILLE_-_ARDENNE,,0
CHEMAR-E,792762,"AVRILLE - ARDENNE",,47.512254,-0.596057,,,0,zone_AVRILLE_-_ARDENNE,,0
CHEMIPRE,433167,"CHEMIN DU PRE",,47.467280,-0.635650,,,0,zone_CHEMIN_DU_PRE,,0
CHEMON-E,395248,"CHEMIN DE MONGAZON",,47.484468,-0.485011,,,0,zone_CHEMIN_DE_MONGAZON,,0
CHEMONGA,921683,"CHEMIN DE MONGAZON",,47.484748,-0.484854,,,0,zone_CHEMIN_DE_MONGAZON,,0
CHENAIE,543770,"LA CHENAIE",,47.547880,-0.474420,,,0,zone_LA_CHENAIE,,0
CHENAI-E,145360,"LA CHENAIE",,47.548030,-0.474520,,,0,zone_LA_CHENAIE,,0
CHENERON,980954,"CHENE ROND",,47.395750,-0.536650,,,0,zone_CHENE_ROND,,0
CHENOI-E,903926,"CHEMIN NOIR",,47.529532,-0.590994,,,0,zone_CHEMIN_NOIR,,1
CHENOIR,74282,"CHEMIN NOIR",,47.529466,-0.590744,,,0,zone_CHEMIN_NOIR,,1
CHEPRE-E,667046,"CHEMIN DU PRE",,47.467220,-0.635500,,,0,zone_CHEMIN_DU_PRE,,0
CHESNA-E,28622,"LA CHESNAIE",,47.437076,-0.523946,,,0,zone_LA_CHESNAIE,,1
CHESNAIE,21405,"LA CHESNAIE",,47.437188,-0.524338,,,0,zone_LA_CHESNAIE,,1
CHEVA-E,28793,"CHEVALLERIE",,47.554706,-0.660980,,,0,zone_CHEVALLERIE,,0
CHEVAL,3108,"CHEVALLERIE",,47.553912,-0.659666,,,0,zone_CHEVALLERIE,,0
CHEVRI-E,7832,"CHEVRIERE",,47.423934,-0.609201,,,0,zone_CHEVRIERE,,0
CHEVRIER,7016,"CHEVRIERE",,47.423904,-0.609147,,,0,zone_CHEVRIERE,,0
CHEVRO-E,440202,"LYCEE CHEVROLLIER",,47.454385,-0.556960,,,0,zone_LYCEE_CHEVROLLIER,,0
CHEVROLL,858266,"LYCEE CHEVROLLIER",,47.454563,-0.556704,,,0,zone_LYCEE_CHEVROLLIER,,0
CHMART-E,2510,"CHAMP DES MARTYRS",,47.490108,-0.582648,,,0,zone_CHAMP_DES_MARTYRS,,1
CHMARTYR,1237,"CHAMP DES MARTYRS",,47.489835,-0.583017,,,0,zone_CHAMP_DES_MARTYRS,,1
CHOUTEAU,22022,"CHOUTEAU",,47.446223,-0.496947,,,0,zone_CHOUTEAU,,1
CHOUTE-E,22740,"CHOUTEAU",,47.446162,-0.496815,,,0,zone_CHOUTEAU,,1
CHPEGU-E,362903,"CHARLES PEGUY",,47.530000,-0.620318,,,0,zone_CHARLES_PEGUY,,1
CHPEGUY,855516,"CHARLES PEGUY",,47.529909,-0.620326,,,0,zone_CHARLES_PEGUY,,1
CHVERT,23049,"CHENE VERT",,47.470251,-0.514956,,,0,zone_CHENE_VERT,,1
CHVERT-E,24160,"CHENE VERT",,47.470438,-0.516545,,,0,zone_CHENE_VERT,,1
CIAVRI-E,25684,"CIMETIERE D'AVRILLE",,47.506595,-0.590449,,,0,zone_CIMETIERE_D'AVRILLE,,1
CIAVRILL,24835,"CIMETIERE D'AVRILLE",,47.506368,-0.591050,,,0,zone_CIMETIERE_D'AVRILLE,,1
CIEST.-E,23398,"FRATELLINI",,47.471541,-0.530892,,,0,zone_FRATELLINI,,0
CIMEPO-E,26172,"CIMETIERE DES PONTS DE CE",,47.434365,-0.530094,,,0,zone_CIMETIERE_DES_PONTS_DE_CE,,1
CIMEPONT,25421,"CIMETIERE DES PONTS DE CE",,47.434329,-0.529839,,,0,zone_CIMETIERE_DES_PONTS_DE_CE,,1
CIMETI-E,7431,"CIMETIERE DE L'EST",,47.471289,-0.527748,,,0,zone_CIMETIERE_DE_L'EST,,1
CIMETIER,6354,"CIMETIERE DE L'EST",,47.471328,-0.527746,,,0,zone_CIMETIERE_DE_L'EST,,1
CIMETR-E,32029,"CIMETIERE DE TRELAZE",,47.446178,-0.462376,,,0,zone_CIMETIERE_DE_TRELAZE,,1
CIMTRELA,31082,"CIMETIERE DE TRELAZE",,47.446408,-0.462475,,,0,zone_CIMETIERE_DE_TRELAZE,,1
CIOUES-E,18204,"CIMETIERE DE L'OUEST",,47.479301,-0.570836,,,0,zone_CIMETIERE_DE_L'OUEST,,1
CIOUEST,16897,"CIMETIERE DE L'OUEST",,47.478558,-0.569693,,,0,zone_CIMETIERE_DE_L'OUEST,,1
CITESO-A,68887,"MARCHE MONPLAISIR",,47.488419,-0.535882,,,0,zone_MARCHE_MONPLAISIR,,1
CITESO-E,3002,"LA CITE CHABADA",,47.488419,-0.535882,,,0,zone_LA_CITE_CHABADA,,1
CITESOLI,61161,"LA CITE CHABADA",,47.488385,-0.536164,,,0,zone_LA_CITE_CHABADA,,1
CITEUN-E,27788,"CITE UNIVERSITAIRE",,47.478671,-0.598192,,,0,zone_CITE_UNIVERSITAIRE,,1
CITEUNIV,30394,"CITE UNIVERSITAIRE",,47.478912,-0.597917,,,0,zone_CITE_UNIVERSITAIRE,,1
CITRON-E,4467,"CITRONNELLE",,47.479343,-0.633733,,,0,zone_CITRONNELLE,,1
CITRONNL,1586,"CITRONNELLE",,47.479429,-0.634010,,,0,zone_CITRONNELLE,,1
CLAIE,3838,"CLAIE",,47.460731,-0.627212,,,0,zone_CLAIE,,0
CLAIE -E,4327,"CLAIE",,47.460740,-0.627047,,,0,zone_CLAIE,,0
CLART -E,32378,"CLARTE",,47.454026,-0.481238,,,0,zone_CLARTE,,0
CLARTE,31594,"CLARTE",,47.454074,-0.481283,,,0,zone_CLARTE,,0
CLAUDE-E,14882,"CLAUDEL",,47.449935,-0.566791,,,0,zone_CLAUDEL,,1
CLAUDEL,14,"CLAUDEL",,47.449570,-0.566175,,,0,zone_CLAUDEL,,1
CLAVERIE,32135,"CLAVERIE",,47.486645,-0.504491,,,0,zone_CLAVERIE,,1
CLEMEG-E,24799,"EGLISE DE SAINT CLEMENT",,47.524848,-0.745255,,,0,zone_EGLISE_DE_SAINT_CLEMENT,,0
CLEMEGLI,6423,"EGLISE DE SAINT CLEMENT",,47.524846,-0.745598,,,0,zone_EGLISE_DE_SAINT_CLEMENT,,0
CLEMOI-E,26438,"CONSTANT LEMOINE",,47.471807,-0.542270,,,0,zone_CONSTANT_LEMOINE,,1
CLEMOINE,54191,"CONSTANT LEMOINE",,47.471974,-0.542067,,,0,zone_CONSTANT_LEMOINE,,1
CLIANJ-E,11590,"PABLO NERUDA",,47.445252,-0.541133,,,0,zone_PABLO_NERUDA,,0
CLINAN-E,508501,"CLINIQUE DE L'ANJOU",,47.444483,-0.538795,,,0,zone_CLINIQUE_DE_L'ANJOU,,1
CLINANJO,21645,"CLINIQUE DE L'ANJOU",,47.444392,-0.539172,,,0,zone_CLINIQUE_DE_L'ANJOU,,1
CLINIQ-E,27786,"CLINIQUE SAINT DIDIER",,47.485319,-0.587432,,,0,zone_CLINIQUE_SAINT_DIDIER,,1
CLINIQUE,26512,"CLINIQUE SAINT DIDIER",,47.485187,-0.587042,,,0,zone_CLINIQUE_SAINT_DIDIER,,1
CLODOR-E,17722,"CLOS DOREAU",,47.496327,-0.425182,,,0,zone_CLOS_DOREAU,,0
CLODOREA,31214,"CLOS DOREAU",,47.496211,-0.425173,,,0,zone_CLOS_DOREAU,,0
CLOS9-E,19966,"CLOS NEUF",,47.422480,-0.565502,,,0,zone_CLOS_NEUF,,1
CLOSNEUF,23457,"CLOS NEUF",,47.422458,-0.565427,,,0,zone_CLOS_NEUF,,1
CLOSVI-E,20765,"CLOS DE LA VIGNE",,47.441623,-0.611237,,,0,zone_CLOS_DE_LA_VIGNE,,1
CLOSVIGN,17761,"CLOS DE LA VIGNE",,47.441562,-0.611197,,,0,zone_CLOS_DE_LA_VIGNE,,1
CLOTEA-E,834642,"CLOTEAU",,47.507595,-0.408536,,,0,zone_CLOTEAU,,0
CLOTEAU,466331,"CLOTEAU",,47.507595,-0.408536,,,0,zone_CLOTEAU,,0
CLOUET,17775,"CLOUET",,47.480267,-0.566179,,,0,zone_CLOUET,,1
CLOUET-E,6874,"CLOUET",,47.480613,-0.566402,,,0,zone_CLOUET,,1
CNFPT,22225,"CNFPT",,47.472406,-0.599811,,,0,zone_CNFPT,,1
CNFPT-E,32156,"CNFPT",,47.472274,-0.600056,,,0,zone_CNFPT,,1
COINTR-E,6267,"COINTREAU",,47.476467,-0.507384,,,0,zone_COINTREAU,,1
COINTREA,9457,"COINTREAU",,47.476349,-0.507599,,,0,zone_COINTREAU,,1
COLOMB,74257,"COLOMBIER",,47.482426,-0.490574,,,0,zone_COLOMBIER,,1
COLOM-E,64617,"COLOMBIER",,47.482568,-0.490415,,,0,zone_COLOMBIER,,1
COLTRIAR,23328,"COLTRIE",,47.485315,-0.675876,,,0,zone_COLTRIE,,0
COLTRIE,31143,"COLTRIE",,47.485475,-0.675922,,,0,zone_COLTRIE,,0
CORMI-E,8668,"CORMIERS",,47.458076,-0.515358,,,0,zone_CORMIERS,,1
CORMIER,24903,"CORMIERS",,47.458331,-0.515928,,,0,zone_CORMIERS,,1
CORNBA-E,932372,"CORNE LA BASCULE",,47.472059,-0.339860,,,0,zone_CORNE_LA_BASCULE,,0
CORNBASC,78942,"CORNE LA BASCULE",,47.471606,-0.341063,,,0,zone_CORNE_LA_BASCULE,,0
CORNCR-E,434360,"CROIX VERTE",,47.474017,-0.354801,,,0,zone_CROIX_VERTE,,0
CORNCROI,650527,"CORNE LA CROIX VERTE",,47.474128,-0.354755,,,0,zone_CORNE_LA_CROIX_VERTE,,0
CORNMA-E,575617,"CORNE MAIRIE",,47.470938,-0.350502,,,0,zone_CORNE_MAIRIE,,0
CORNMAIR,544320,"CORNE MAIRIE",,47.470972,-0.350576,,,0,zone_CORNÉ_MAIRIE,,0
CORZE,21390,"CORZE",,47.556506,-0.389434,,,0,zone_CORZE,,0
COSSE,12393,"COSSE",,47.438312,-0.553244,,,0,zone_COSSE,,0
COSSE-E,7690,"COSSE",,47.438225,-0.553357,,,0,zone_COSSE,,0
COSSIERE,976646,"COSSIERES",,47.525660,-0.447870,,,0,zone_COSSIERES,,0
COTTAGE,4531,"COTTAGE",,47.494801,-0.515280,,,0,zone_COTTAGE,,1
COTTAG-E,5184,"COTTAGE",,47.494637,-0.515243,,,0,zone_COTTAGE,,1
COUBER-E,70,"JEAN BOUIN SCOLAIRE",,47.458925,-0.532817,,,0,zone_JEAN_BOUIN_SCOLAIRE,,0
COUBERTI,6822,"JEAN BOUIN SCOLAIRE",,47.459170,-0.532946,,,0,zone_JEAN_BOUIN_SCOLAIRE,,0
COUREA-E,497939,"COUREAU",,47.420357,-0.368639,,,0,zone_COUREAU,,0
COUREAU,617489,"COUREAU",,47.420357,-0.368639,,,0,zone_COUREAU,,0
COUTARDI,310689,"COUTARDIERE",,47.469475,-0.407551,,,0,zone_COUTARDIERE,,0
