shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence
MAN120005,0.2268195018,48.0087814002,52
MAN120005,0.2253459859,48.0105270168,53
MAN120005,0.2253459859,48.0105270168,54
MAN120005,0.2239356333,48.0119319128,55
MAN120005,0.2239356333,48.0119319128,56
MAN120005,0.2226921033,48.0131868752,57
MAN120005,0.2226921033,48.0131868752,58
MAN120005,0.2260172889,48.0151899644,59
MAN120005,0.2260172889,48.0151899644,60
MAN120005,0.2280335393,48.0153972138,61
MAN120005,0.2280335393,48.0153972138,62
MAN120005,0.2303449211,48.015600742,63
MAN120005,0.2303449211,48.015600742,64
MAN120005,0.230555949,48.0187080867,65
MAN120005,0.230555949,48.0187080867,66
MAN120005,0.2274986829,48.0193817159,67
MAN120005,0.2274986829,48.0193817159,68
MAN120005,0.2259961557,48.020739994,69
MAN120005,0.2259961557,48.020739994,70
MAN120005,0.2229024848,48.019307832,71
MAN120005,0.2229024848,48.019307832,72
MAN120005,0.2177633426,48.0177306367,73
MAN120006,0.2177633426,48.0177306367,0
MAN120006,0.2237715483,48.0190356513,1
MAN120006,0.2237715483,48.0190356513,2
MAN120006,0.2263267734,48.019180685,3
MAN120006,0.2263267734,48.019180685,4
MAN120006,0.2306452135,48.0181519535,5
MAN120006,0.2306452135,48.0181519535,6
MAN120006,0.2300700298,48.015433872,7
MAN120006,0.2300700298,48.015433872,8
MAN120006,0.2278434503,48.0154567609,9
MAN120006,0.2278434503,48.0154567609,10
MAN120006,0.2258141605,48.0152402774,11
MAN120006,0.2258141605,48.0152402774,12
MAN120006,0.2224147812,48.0134157594,13
MAN120006,0.2224147812,48.0134157594,14
MAN120006,0.2237303535,48.0120361583,15
MAN120006,0.2237303535,48.0120361583,16
MAN120006,0.225563497,48.0101171304,17
MAN120006,0.225563497,48.0101171304,18
MAN120006,0.2267457454,48.0090499463,19
MAN120006,0.2267457454,48.0090499463,20
MAN120006,0.224155595,48.007446953,21
MAN120006,0.224155595,48.007446953,22
MAN120006,0.2209273084,48.0057154202,23
MAN120006,0.2209273084,48.0057154202,24
MAN120006,0.2197284574,48.0045242815,25
MAN120006,0.2197284574,48.0045242815,26
MAN120006,0.21771857,48.0058373007,27
MAN120006,0.21771857,48.0058373007,28
MAN120006,0.2173368007,48.0083312454,29
MAN120006,0.2173368007,48.0083312454,30
MAN120006,0.2142962539,48.0086000138,31
MAN120006,0.2142962539,48.0086000138,32
MAN120006,0.207173546,48.0080388646,33
MAN120006,0.207173546,48.0080388646,34
MAN120006,0.2026675425,48.007417057,35
MAN120006,0.2026675425,48.007417057,36
MAN120006,0.2005390672,48.007342254,37
MAN120006,0.2005390672,48.007342254,38
MAN120006,0.1971432128,48.006785463,39
MAN120006,0.1971432128,48.006785463,40
MAN120006,0.195224449,48.0055089372,41
MAN120006,0.195224449,48.0055089372,42
MAN120006,0.1897022026,48.0081245704,43
MAN120006,0.1897022026,48.0081245704,44
MAN120006,0.188234592,48.0115700867,45
MAN120006,0.188234592,48.0115700867,46
MAN120006,0.1852707895,48.0119204793,47
MAN120006,0.1852707895,48.0119204793,48
MAN120006,0.181958091,48.011949518,49
MAN120006,0.181958091,48.011949518,50
MAN120006,0.1808435937,48.0090412915,51
MAN120006,0.1808435937,48.0090412915,52
MAN120006,0.1800130418,48.0067320152,53
MAN120006,0.1800130418,48.0067320152,54
MAN120006,0.1794109501,48.0050656561,55
MAN120006,0.1794109501,48.0050656561,56
MAN120006,0.1739312675,48.0040109661,57
MAN120006,0.1739312675,48.0040109661,58
MAN120006,0.1712678149,48.0035838928,59
MAN120006,0.1712678149,48.0035838928,60
MAN120006,0.1712132519,48.0016487329,61
MAN120006,0.1712132519,48.0016487329,62
MAN120006,0.169676891,48.0011974856,63
MAN120006,0.169676891,48.0011974856,64
MAN120006,0.1697728558,47.9985364263,65
MAN120006,0.1697728558,47.9985364263,66
MAN120006,0.1711831226,47.998139711,67
MAN10A0005,0.2003953422,47.9606051599,0
MAN10A0005,0.1974396662,47.9641316096,1
MAN10A0005,0.1974396662,47.9641316096,2
MAN10A0005,0.1973947512,47.9678821804,3
MAN10A0005,0.1973947512,47.9678821804,4
MAN10A0005,0.1982427509,47.9704255972,5
MAN10A0005,0.1982427509,47.9704255972,6
MAN10A0005,0.1996422657,47.974238533,7
MAN10A0005,0.1996422657,47.974238533,8
MAN10A0005,0.201846088,47.9760599937,9
MAN10A0005,0.201846088,47.9760599937,10
MAN10A0005,0.2033346644,47.9780123061,11
MAN10A0005,0.2033346644,47.9780123061,12
MAN10A0005,0.2053880214,47.9812433275,13
MAN10A0005,0.2053880214,47.9812433275,14
MAN10A0005,0.2071552744,47.9822740649,15
MAN10A0005,0.2071552744,47.9822740649,16
MAN10A0005,0.2104088947,47.9826660868,17
MAN10A0005,0.2104088947,47.9826660868,18
MAN10A0005,0.2113903046,47.982917813,19
MAN10A0005,0.2113903046,47.982917813,20
MAN10A0005,0.2164866091,47.9814719493,21
MAN10A0005,0.2164866091,47.9814719493,22
MAN10A0005,0.2216908273,47.9800008304,23
MAN10A0005,0.2216908273,47.9800008304,24
MAN10A0005,0.225527037,47.9788916359,25
MAN10A0005,0.225527037,47.9788916359,26
MAN10A0005,0.2286561105,47.9780394592,27
MAN10A0005,0.2286561105,47.9780394592,28
MAN10A0005,0.2325177319,47.9769574855,29
MAN10A0005,0.2325177319,47.9769574855,30
MAN10A0005,0.2340650012,47.9761216882,31
MAN10A0005,0.2340650012,47.9761216882,32
MAN10A0005,0.2331887821,47.9745766196,33
MAN10A0005,0.2331887821,47.9745766196,34
MAN10A0005,0.2312347081,47.9728502211,35
MAN10A0005,0.2312347081,47.9728502211,36
MAN10A0005,0.2270175179,47.9704352815,37
MAN10A0005,0.2270175179,47.9704352815,38
MAN10A0005,0.2235278303,47.969598637,39
MAN10A0005,0.2235278303,47.969598637,40
MAN10A0005,0.2219338456,47.9722686458,41
MAN10A0005,0.2219338456,47.9722686458,42
MAN10A0005,0.2238278579,47.9738142008,43
MAN10A0005,0.2238278579,47.9738142008,44
MAN10A0005,0.224485917,47.9751125144,45
MAN10A0005,0.224485917,47.9751125144,46
MAN10A0005,0.2207540873,47.9756298226,47
MAN10A0005,0.2207540873,47.9756298226,48
MAN10A0005,0.2166731338,47.972164435,49
MAN10A0005,0.2166731338,47.972164435,50
MAN10A0005,0.2156893409,47.9713099693,51
MAN10A0005,0.2156893409,47.9713099693,52
MAN10A0005,0.2138365504,47.9714113037,53
MAN10A0005,0.2138365504,47.9714113037,54
MAN10A0005,0.2114978467,47.9716027396,55
MAN10A0005,0.2114978467,47.9716027396,56
MAN10A0005,0.2109317307,47.9693614259,57
MAN10A0005,0.2109317307,47.9693614259,58
MAN10A0005,0.2147891115,47.9687117717,59
MAN10A0005,0.2147891115,47.9687117717,60
MAN10A0005,0.2144866186,47.9665742126,61
MAN10A0005,0.2144866186,47.9665742126,62
MAN10A0005,0.2132388777,47.9656249711,63
MAN10A0005,0.2132388777,47.9656249711,64
MAN10A0005,0.2101544545,47.9660457313,65
MAN10A0005,0.2101544545,47.9660457313,66
MAN10A0005,0.2092396725,47.9644817661,67
MAN10A0005,0.2092396725,47.9644817661,68
MAN10A0005,0.2083375393,47.9636017271,69
MAN10A0005,0.2083375393,47.9636017271,70
MAN10A0005,0.2056608626,47.964209709,71
MAN10A0005,0.2056608626,47.964209709,72
MAN10A0005,0.2037436246,47.9619347251,73
MAN10A0005,0.2037436246,47.9619347251,74
MAN10A0005,0.2004083621,47.9606143939,75
MAN10B0005,0.2004213821,47.9606236278,0
MAN10B0005,0.2036249832,47.9618875808,1
MAN10B0005,0.2036249832,47.9618875808,2
MAN10B0005,0.2057520152,47.9642743426,3
MAN10B0005,0.2057520152,47.9642743426,4
MAN10B0005,0.2083375393,47.9636017271,5
MAN10B0005,0.2083375393,47.9636017271,6
MAN10B0005,0.2094053148,47.9650245455,7
MAN10B0005,0.2094053148,47.9650245455,8
MAN10B0005,0.2100618441,47.9660170593,9
MAN10B0005,0.2100618441,47.9660170593,10
MAN10B0005,0.2129317407,47.9656014029,11
MAN10B0005,0.2129317407,47.9656014029,12
MAN10B0005,0.214743482,47.966848755,13
MAN10B0005,0.214743482,47.966848755,14
MAN10B0005,0.214215691,47.9693131023,15
MAN10B0005,0.214215691,47.9693131023,16
MAN10B0005,0.2104190508,47.9697839206,17
MAN10B0005,0.2104190508,47.9697839206,18
MAN10B0005,0.2116201381,47.9715599807,19
MAN10B0005,0.2116201381,47.9715599807,20
MAN10B0005,0.2137591241,47.9713379301,21
MAN10B0005,0.2137591241,47.9713379301,22
MAN10B0005,0.2166427672,47.9725866993,23
MAN10B0005,0.2166427672,47.9725866993,24
MAN10B0005,0.2207160874,47.9755751591,25
MAN10B0005,0.2207160874,47.9755751591,26
MAN10B0005,0.2241725995,47.9752417976,27
MAN10B0005,0.2241725995,47.9752417976,28
MAN10B0005,0.2230802654,47.9734138677,29
MAN10B0005,0.2230802654,47.9734138677,30
MAN10B0005,0.2215800173,47.9724061859,31
MAN10B0005,0.2215800173,47.9724061859,32
MAN10B0005,0.2234507533,47.9695162802,33
MAN10B0005,0.2234507533,47.9695162802,34
MAN10B0005,0.2273171412,47.9706475932,35
MAN10B0005,0.2273171412,47.9706475932,36
MAN10B0005,0.2308850966,47.9725470603,37
MAN10B0005,0.2308850966,47.9725470603,38
MAN10B0005,0.2329093122,47.9741937627,39
MAN10B0005,0.2329093122,47.9741937627,40
MAN10B0005,0.2337598415,47.9767189343,41
MAN10B0005,0.2337598415,47.9767189343,42
MAN10B0005,0.2315249654,47.9773264542,43
MAN10B0005,0.2315249654,47.9773264542,44
MAN10B0005,0.2286387701,47.9781381027,45
MAN10B0005,0.2286387701,47.9781381027,46
MAN10B0005,0.2246293465,47.9792262788,47
MAN10B0005,0.2246293465,47.9792262788,48
MAN10B0005,0.2216886645,47.9800547673,49
MAN10B0005,0.2216886645,47.9800547673,50
MAN10B0005,0.2172943013,47.9813786298,51
MAN10B0005,0.2172943013,47.9813786298,52
MAN10B0005,0.213321309,47.9825480494,53
MAN10B0005,0.213321309,47.9825480494,54
MAN10B0005,0.2118864453,47.9829088313,55
MAN10B0005,0.2118864453,47.9829088313,56
MAN10B0005,0.2101639166,47.9824277383,57
MAN10B0005,0.2101639166,47.9824277383,58
MAN10B0005,0.2069051894,47.9824944141,59
MAN10B0005,0.2069051894,47.9824944141,60
MAN10B0005,0.205195487,47.981365765,61
MAN10B0005,0.205195487,47.981365765,62
MAN10B0005,0.2014997339,47.9779968263,63
MAN10B0005,0.2014997339,47.9779968263,64
MAN10B0005,0.2023753486,47.9765554383,65
MAN10B0005,0.2023753486,47.9765554383,66
MAN10B0005,0.1991608651,47.9735550309,67
MAN10B0005,0.1991608651,47.9735550309,68
MAN10B0005,0.1984039263,47.971076264,69
MAN10B0005,0.1984039263,47.971076264,70
MAN10B0005,0.1974127744,47.9680984173,71
MAN10B0005,0.1974127744,47.9680984173,72
MAN10B0005,0.1966412723,47.9630104775,73
MAN10B0005,0.1966412723,47.9630104775,74
MAN10B0005,0.2004344021,47.9606328618,75
MAN50007,0.2270384444,48.0054208966,0
MAN50007,0.230390865,48.0030433867,1
MAN50007,0.230390865,48.0030433867,2
MAN50007,0.2279646909,48.0020371474,3
MAN50007,0.2279646909,48.0020371474,4
MAN50007,0.2309721458,48.0015785227,5
MAN50007,0.2309721458,48.0015785227,6
MAN50007,0.231277862,47.999964765,7
MAN50007,0.231277862,47.999964765,8
MAN50007,0.2276128421,47.9994399942,9
MAN50007,0.2276128421,47.9994399942,10
MAN50007,0.2223642693,47.9972942367,11
MAN50007,0.2223642693,47.9972942367,12
MAN50007,0.218615947,47.9971814865,13
MAN50007,0.218615947,47.9971814865,14
MAN50007,0.2134088617,47.9990122728,15
MAN50007,0.2134088617,47.9990122728,16
MAN50007,0.2113751245,48.0005856357,17
MAN50007,0.2113751245,48.0005856357,18
MAN50007,0.2089655228,48.0018372749,19
MAN50007,0.2089655228,48.0018372749,20
MAN50007,0.2054596702,48.0026820864,21
MAN50007,0.2054596702,48.0026820864,22
MAN50007,0.2006169755,48.0040961406,23
MAN50007,0.2006169755,48.0040961406,24
MAN50007,0.1977386859,48.0010299344,25
MAN50007,0.1977386859,48.0010299344,26
MAN50007,0.199944137,47.9991990525,27
MAN50007,0.199944137,47.9991990525,28
MAN50007,0.2006246274,47.9979520362,29
MAN50007,0.2006246274,47.9979520362,30
MAN50007,0.202407531,47.9956276134,31
MAN50007,0.202407531,47.9956276134,32
MAN50007,0.2042971099,47.9929812514,33
MAN50007,0.2042971099,47.9929812514,34
MAN50007,0.209495278,47.985717124,35
MAN50007,0.209495278,47.985717124,36
MAN50007,0.2101639166,47.9824277383,37
MAN50007,0.2101639166,47.9824277383,38
MAN50007,0.2089652263,47.9799230416,39
MAN50007,0.2089652263,47.9799230416,40
MAN50007,0.2077651986,47.9774542871,41
MAN50007,0.2077651986,47.9774542871,42
MAN50007,0.206865897,47.975503766,43
MAN50007,0.206865897,47.975503766,44
MAN50007,0.2060628673,47.9738248705,45
MAN50007,0.2060628673,47.9738248705,46
MAN50007,0.204928231,47.9714022453,47
MAN50007,0.204928231,47.9714022453,48
MAN50007,0.2042247847,47.9699140641,49
MAN50007,0.2042247847,47.9699140641,50
MAN50007,0.2030534317,47.9674097782,51
MAN50007,0.2030534317,47.9674097782,52
MAN50007,0.2018709872,47.9648512959,53
MAN50007,0.2018709872,47.9648512959,54
MAN50007,0.2003953422,47.9606051599,55
MAN50008,0.2003953422,47.9606051599,0
MAN50008,0.2022141986,47.965307366,1
MAN50008,0.2022141986,47.965307366,2
MAN50008,0.2031999469,47.9674304427,3
MAN50008,0.2031999469,47.9674304427,4
MAN50008,0.204173115,47.9695352858,5
MAN50008,0.204173115,47.9695352858,6
MAN50008,0.204938039,47.9711595294,7
MAN50008,0.204938039,47.9711595294,8
MAN50008,0.2062980301,47.9739730903,9
MAN50008,0.2062980301,47.9739730903,10
MAN50008,0.2071987362,47.9758876595,11
MAN50008,0.2071987362,47.9758876595,12
MAN50008,0.2082760621,47.9780753134,13
MAN50008,0.2082760621,47.9780753134,14
MAN50008,0.2092355149,47.9801978377,15
MAN50008,0.2092355149,47.9801978377,16
MAN50008,0.2104088947,47.9826660868,17
MAN50008,0.2104088947,47.9826660868,18
MAN50008,0.2094199867,47.9859226636,19
MAN50008,0.2094199867,47.9859226636,20
MAN50008,0.2044820556,47.9930475929,21
MAN50008,0.2044820556,47.9930475929,22
MAN50008,0.2031140114,47.9960543094,23
MAN50008,0.2031140114,47.9960543094,24
MAN50008,0.2030034952,47.9984542203,25
MAN50008,0.2030034952,47.9984542203,26
MAN50008,0.2026782307,48.0011920596,27
MAN50008,0.2026782307,48.0011920596,28
MAN50008,0.1998492832,48.0048467853,29
MAN50008,0.1998492832,48.0048467853,30
MAN50008,0.205001709,48.0027367191,31
MAN50008,0.205001709,48.0027367191,32
MAN50008,0.2091599369,48.0016698858,33
MAN50008,0.2091599369,48.0016698858,34
MAN50008,0.2117251831,48.0005470115,35
MAN50008,0.2117251831,48.0005470115,36
MAN50008,0.2134342015,47.9987158666,37
MAN50008,0.2134342015,47.9987158666,38
MAN50008,0.2198911563,47.9967997395,39
MAN50008,0.2198911563,47.9967997395,40
MAN50008,0.2233055299,47.9978869744,41
MAN50008,0.2233055299,47.9978869744,42
MAN50008,0.227991107,47.9993658464,43
MAN50008,0.227991107,47.9993658464,44
MAN50008,0.2316528954,47.9999715102,45
MAN50008,0.2316528954,47.9999715102,46
MAN50008,0.2309023012,48.0016492332,47
MAN50008,0.2309023012,48.0016492332,48
MAN50008,0.2275567406,48.0021827275,49
MAN50008,0.2275567406,48.0021827275,50
MAN50008,0.2306037459,48.0030832004,51
MAN50008,0.2306037459,48.0030832004,52
MAN50008,0.2270384444,48.0054208966,53
MAN70006,0.1951354291,48.0053903612,0
MAN70006,0.1972894702,48.0068151238,1
MAN70006,0.1972894702,48.0068151238,2
MAN70006,0.1939443251,48.010289351,3
MAN70006,0.1939443251,48.010289351,4
MAN70006,0.1867618251,48.0148085803,5
MAN70006,0.1867618251,48.0148085803,6
MAN70006,0.1853125497,48.0177955986,7
MAN70006,0.1853125497,48.0177955986,8
MAN70006,0.1838326398,48.0208719931,9
MAN70006,0.1838326398,48.0208719931,10
MAN70006,0.182730715,48.0232266511,11
MAN70006,0.182730715,48.0232266511,12
MAN70006,0.1814125364,48.0260136191,13
MAN70006,0.1814125364,48.0260136191,14
MAN70006,0.1773874494,48.0371555446,15
MAN70006,0.1773874494,48.0371555446,16
MAN70006,0.1753290882,48.0425033988,17
MAN70006,0.1753290882,48.0425033988,18
MAN70006,0.1754068461,48.0424391638,19
MAN70006,0.1754068461,48.0424391638,20
MAN70006,0.1726602585,48.0483643908,21
MAN70006,0.1726602585,48.0483643908,22
MAN70006,0.1715696845,48.0419302102,23
MAN70006,0.1715696845,48.0419302102,24
MAN70006,0.1726303652,48.038315482,25
MAN70006,0.1726303652,48.038315482,26
MAN70006,0.1732899364,48.0364628213,27
MAN70006,0.1732899364,48.0364628213,28
MAN70006,0.181156249,48.0261483387,29
MAN70006,0.181156249,48.0261483387,30
MAN70006,0.182659502,48.0230004434,31
MAN70006,0.182659502,48.0230004434,32
MAN70006,0.183586314,48.020993407,33
MAN70006,0.183586314,48.020993407,34
MAN70006,0.1851101064,48.0178278626,35
MAN70006,0.1851101064,48.0178278626,36
MAN70006,0.1862778725,48.0151685265,37
MAN70006,0.1862778725,48.0151685265,38
MAN70006,0.1879584778,48.0127524848,39
MAN70006,0.1879584778,48.0127524848,40
MAN70006,0.1896471544,48.0081595447,41
MAN70006,0.1896471544,48.0081595447,42
MAN70006,0.1949104735,48.0053511614,43
MAN40017,0.210951717,48.0203958848,0
MAN40017,0.2119505021,48.0202340954,1
MAN40017,0.2119505021,48.0202340954,2
MAN40017,0.2099182593,48.0190907136,3
MAN40017,0.2099182593,48.0190907136,4
MAN40017,0.2066766493,48.0176824127,5
MAN40017,0.2066766493,48.0176824127,6
MAN40017,0.2064084128,48.0196746138,7
MAN40017,0.2064084128,48.0196746138,8
MAN40017,0.206800683,48.02191272,9
MAN40017,0.206800683,48.02191272,10
MAN40017,0.2049000189,48.0314406966,11
MAN40017,0.2049000189,48.0314406966,12
MAN40017,0.2024528982,48.0279507319,13
MAN40017,0.2024528982,48.0279507319,14
MAN40017,0.2015624885,48.0237784243,15
MAN40017,0.2015624885,48.0237784243,16
MAN40017,0.2016177051,48.0214225168,17
MAN40017,0.2016177051,48.0214225168,18
MAN40017,0.2014980801,48.0187485627,19
MAN40017,0.2014980801,48.0187485627,20
MAN40017,0.2021262074,48.0161512098,21
MAN40017,0.2021262074,48.0161512098,22
MAN40017,0.2006921721,48.0134892601,23
MAN40017,0.2006921721,48.0134892601,24
MAN40017,0.1994010844,48.0102811447,25
MAN40017,0.1994010844,48.0102811447,26
MAN40017,0.2003115689,48.0093172072,27
MAN40017,0.2003115689,48.0093172072,28
MAN40017,0.1971432128,48.006785463,29
MAN40017,0.1971432128,48.006785463,30
MAN40017,0.195224449,48.0055089372,31
MAN40017,0.195224449,48.0055089372,32
MAN40017,0.1935828127,48.004012552,33
MAN40017,0.1935828127,48.004012552,34
MAN40017,0.192726194,48.00233261,35
MAN40017,0.192726194,48.00233261,36
MAN40017,0.1877226919,47.9988043854,37
MAN40017,0.1877226919,47.9988043854,38
MAN40017,0.1855327804,47.9999156493,39
MAN40017,0.1855327804,47.9999156493,40
MAN40017,0.1830816959,48.0005272872,41
MAN40017,0.1830816959,48.0005272872,42
MAN40017,0.1810417338,47.9982947044,43
MAN40017,0.1810417338,47.9982947044,44
MAN40017,0.1793400118,47.9966440626,45
MAN40017,0.1793400118,47.9966440626,46
MAN40017,0.1775205814,47.9952521071,47
MAN40017,0.1775205814,47.9952521071,48
MAN40017,0.1762609084,47.9942662819,49
MAN40017,0.1762609084,47.9942662819,50
MAN40017,0.1726520581,47.9920675358,51
MAN40017,0.1726520581,47.9920675358,52
MAN40017,0.1671819779,47.9891864597,53
MAN40017,0.1671819779,47.9891864597,54
MAN40017,0.1663283627,47.9877852271,55
MAN40017,0.1663283627,47.9877852271,56
MAN40017,0.1636562502,47.9859633966,57
MAN40017,0.1636562502,47.9859633966,58
MAN40017,0.1611945608,47.9848920942,59
MAN40017,0.1611945608,47.9848920942,60
MAN40017,0.1568164142,47.9841538948,61
MAN40017,0.1568164142,47.9841538948,62
MAN40017,0.1513954815,47.9836839374,63
MAN40016,0.1513954815,47.9836839374,0
MAN40016,0.1564853879,47.9840577657,1
MAN40016,0.1564853879,47.9840577657,2
MAN40016,0.1620906188,47.9852596002,3
MAN40016,0.1620906188,47.9852596002,4
MAN40016,0.1639337406,47.9860585108,5
MAN40016,0.1639337406,47.9860585108,6
MAN40016,0.1666215519,47.9881505097,7
MAN40016,0.1666215519,47.9881505097,8
MAN40016,0.1677720849,47.9898271267,9
MAN40016,0.1677720849,47.9898271267,10
MAN40016,0.1723015491,47.9917911711,11
MAN40016,0.1723015491,47.9917911711,12
MAN40016,0.1761180124,47.9941556912,13
