stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
StopArea:MANPLA_MAILE,"Mairie Le Mans",,48.006817,0.197289,,,1,,
StopArea:MANPLA_LACAL,"La Calandre",,48.010288,0.193944,,,1,,
StopArea:MANPLA_GALLI,"Gallière",,48.02702,0.182455,,,1,,
StopArea:MANPLA_FLREY,"Florey",,48.025169,0.182732,,,1,,
StopArea:MANPLA_RICHE,"Richet",,48.024639,0.184671,,,1,,
StopArea:MANPLA_MOULI,"Moulin l'Évêque",,48.024246,0.187356,,,1,,
StopArea:MANPLA_LAUSA,"Lausanne",,48.023079,0.187457,,,1,,
StopArea:MANPLA_BERNE,"Berne",,48.021412,0.185728,,,1,,
StopArea:MANPLA_RCHPI,"Richepin",,48.01907,0.18699,,,1,,
StopArea:MANPLA_MOTAG,"Montagne",,48.016891,0.188514,,,1,,
StopArea:MANPLA_BOUSS,"Boussinière",,48.01366,0.190295,,,1,,
StopArea:MANPLA_CIMOU,"Cimetière Ouest",,48.017666,0.192451,,,1,,
StopArea:MANPLA_ETAMI,"Étamines",,48.017559,0.188594,,,1,,
StopArea:MANPLA_RBALE,"Bâle",,48.021297,0.187355,,,1,,
StopArea:MANPLA_LAFAY,"Lafayette",,48.006916,0.190046,,,1,,
StopArea:MANPLA_LIBER,"Libération",,48.00462,0.187352,,,1,,
StopArea:MANPLA_RCHED,"Richedoué",,48.003666,0.186358,,,1,,
StopArea:MANPLA_ANATO,"Anatole France",,48.00106,0.184226,,,1,,
StopArea:MANPLA_EDFGD,"EDF - GDF",,48.001083,0.187335,,,1,,
StopArea:MANPLA_GAREN,"Gares",,47.99614,0.192429,,,1,,
StopArea:MANPLA_BOBIL,"Bobillot",,47.992508,0.194613,,,1,,
StopArea:MANPLA_JMACE,"Jean Macé",,47.990185,0.193542,,,1,,
StopArea:MANPLA_JEANM,"Jean-Michel Gaudré",,47.988976,0.190401,,,1,,
StopArea:MANPLA_BATIG,"Batignolles",,47.987583,0.188046,,,1,,
StopArea:MANPLA_FUSAI,"Fusains",,47.984997,0.186409,,,1,,
StopArea:MANPLA_LAPOI,"La Pointe",,47.984192,0.186616,,,1,,
StopArea:MANPLA_POLYG,"Polygone",,47.984596,0.19007,,,1,,
StopArea:MANPLA_BLEUE,"Bleuets",,47.983898,0.194655,,,1,,
StopArea:MANPLA_FROME,"Fromendière",,47.984024,0.199567,,,1,,
StopArea:MANPLA_BOBET,"Bobet",,47.983231,0.204289,,,1,,
StopArea:MANPLA_CHMAR,"Champ de Mars",,47.982273,0.207155,,,1,,
StopArea:MANPLA_CUGNO,"Cugnot",,47.981472,0.216487,,,1,,
StopArea:MANPLA_ARROM,"Arromanches",,47.984375,0.222708,,,1,,
StopArea:MANPLA_DIESE,"Diesel",,47.982628,0.225766,,,1,,
StopArea:MANPLA_MARNE,"Marne",,47.982548,0.213321,,,1,,
StopArea:MANPLA_PIEDS,"Pied Sec",,47.984333,0.201618,,,1,,
StopArea:MANPLA_BARBU,"Barbusse",,47.986,0.196821,,,1,,
StopArea:MANPLA_LILAS,"Lilas",,47.985031,0.195587,,,1,,
StopArea:MANPLA_TRIST,"Tristan Bernard",,48.013416,0.222415,,,1,,
StopArea:MANPLA_SAVOR,"Savorgnan de Brazza",,48.011932,0.223936,,,1,,
StopArea:MANPLA_PERDR,"Perdrix",,48.010117,0.225563,,,1,,
StopArea:MANPLA_ARDOI,"Ardoise",,48.009048,0.226746,,,1,,
StopArea:MANPLA_GAZON,"Gazonfier",,48.005787,0.227909,,,1,,
StopArea:MANPLA_CHARB,"Charbonnière",,48.003082,0.230604,,,1,,
StopArea:MANPLA_ALFRE,"Alfred de Vigny",,48.002182,0.227557,,,1,,
StopArea:MANPLA_SULLY,"Sully Prudhomme",,48.001648,0.230902,,,1,,
StopArea:MANPLA_GUILL,"Guillaume Apollinaire",,47.999973,0.231653,,,1,,
StopArea:MANPLA_MARIV,"Marivaux",,47.999367,0.227991,,,1,,
StopArea:MANPLA_PYREN,"Pyrénées",,47.992676,0.225203,,,1,,
StopArea:MANPLA_ESCRA,"ESCRA",,47.980999,0.233589,,,1,,
StopArea:MANPLA_PLATA,"Platanes",,47.978413,0.234429,,,1,,
StopArea:MANPLA_GRENO,"Grenoble",,47.97612,0.234065,,,1,,
StopArea:MANPLA_CARCA,"Carcassonne",,47.974575,0.233189,,,1,,
StopArea:MANPLA_RUEDE,"Rue de Ruaudin",,47.972851,0.231235,,,1,,
StopArea:MANPLA_CONTR,"Contrexeville",,47.970436,0.227018,,,1,,
StopArea:MANPLA_LEONG,"Léon Guet",,47.967667,0.223056,,,1,,
StopArea:MANPLA_YOKEL,"Yokel",,47.966095,0.220855,,,1,,
StopArea:MANPLA_GUETT,"Guetteloup - Pôle Santé Sud",,47.964294,0.221155,,,1,,
StopArea:MANPLA_PARCM,"Parc Manceau",,48.03244,0.181455,,,1,,
StopArea:MANPLA_CHARL,"Charles Sauria",,48.034637,0.179528,,,1,,
StopArea:MANPLA_LESVE,"Les Verts",,48.038189,0.176924,,,1,,
StopArea:MANPLA_EMDEL,"Émile Delahaye",,48.038315,0.17263,,,1,,
StopArea:MANPLA_LOUIS,"Louis Delage",,48.036476,0.173363,,,1,,
StopArea:MANPLA_PANHA,"Panhard",,48.032375,0.174323,,,1,,
StopArea:MANPLA_CITRO,"Citroën",,48.029873,0.171837,,,1,,
StopArea:MANPLA_FUCAU,"Foucault",,48.026249,0.175392,,,1,,
StopArea:MANPLA_THOMA,"Thomas Edison",,48.025093,0.179583,,,1,,
StopArea:MANPLA_BLANC,"Blanchisserie",,48.01503,0.197358,,,1,,
StopArea:MANPLA_BONPA,"Bon Pasteur",,48.013077,0.197719,,,1,,
StopArea:MANPLA_LEDRU,"Ledru-Rollin",,48.010288,0.19495,,,1,,
StopArea:MANPLA_PREFE,"Préfecture",,48.000816,0.197278,,,1,,
StopArea:MANPLA_PALAI,"Palais des Congrès",,47.999794,0.192106,,,1,,
StopArea:MANPLA_CAREL,"Carel Mutualité",,47.9916,0.198081,,,1,,
StopArea:MANPLA_MIROI,"Miroir",,47.98975,0.198692,,,1,,
StopArea:MANPLA_FEYDE,"Feydeau",,47.988323,0.201041,,,1,,
StopArea:MANPLA_PREAU,"Préau",,47.98735,0.202836,,,1,,
StopArea:MANPLA_RBARA,"Bara",,47.985142,0.205083,,,1,,
StopArea:MANPLA_MEDIA,"Mediathèque",,48.002331,0.192726,,,1,,
StopArea:MANPLA_LESHA,"Les Halles",,48.003986,0.193557,,,1,,
StopArea:MANPLA_NOVAX,"Novaxud",,47.994339,0.185546,,,1,,
StopArea:MANPLA_PECHE,"Pêcheurs",,47.989922,0.182121,,,1,,
StopArea:MANPLA_NELSO,"Nelson Mandela",,47.987099,0.18166,,,1,,
StopArea:MANPLA_SPOUT,"Spoutnik",,47.983471,0.183524,,,1,,
StopArea:MANPLA_RENAU,"Renault",,47.981552,0.180118,,,1,,
StopArea:MANPLA_PIERR,"Pierre Piffault",,47.97879,0.177658,,,1,,
StopArea:MANPLA_SETRA,"SETRAM",,47.976929,0.176207,,,1,,
StopArea:MANPLA_BESSE,"Bessemer",,47.972527,0.176575,,,1,,
StopArea:MANPLA_FOUCA,"Foucaudière",,47.969666,0.180309,,,1,,
StopArea:MANPLA_EQUIP,"Équipement",,47.967037,0.18331,,,1,,
StopArea:MANPLA_CALBE,"Calberson",,47.965485,0.184834,,,1,,
StopArea:MANPLA_ABATT,"Abattoirs",,47.961258,0.185019,,,1,,
StopArea:MANPLA_FARAD,"Faraday",,47.960381,0.178907,,,1,,
StopArea:MANPLA_BECQU,"Becquerel",,47.96328,0.177074,,,1,,
StopArea:MANPLA_ZIS,"Zone Industrielle Sud",,47.96418,0.179984,,,1,,
StopArea:MANPLA_JCQUA,"Jacquard",,47.965034,0.184477,,,1,,
StopArea:MANPLA_STJUL,"St-Julien",,47.961132,0.186377,,,1,,
StopArea:MANPLA_MONIE,"Monier",,47.953701,0.184551,,,1,,
StopArea:MANPLA_RENON,"Renoncules",,47.95055,0.188228,,,1,,
StopArea:MANPLA_DOMAI,"Domaine de Beauregard",,47.998138,0.171183,,,1,,
StopArea:MANPLA_MOREA,"Moreau",,47.998661,0.169754,,,1,,
StopArea:MANPLA_RACIN,"Racine",,48.000019,0.170141,,,1,,
StopArea:MANPLA_CHATE,"Chateaubriand",,48.001648,0.171213,,,1,,
StopArea:MANPLA_BEAUM,"Beaumarchais",,48.003582,0.171268,,,1,,
StopArea:MANPLA_PIPEC,"Pipèche",,48.003994,0.173919,,,1,,
StopArea:MANPLA_BOURG,"Bourges",,48.004894,0.179485,,,1,,
StopArea:MANPLA_SAFFR,"Saffray",,48.006733,0.180013,,,1,,
StopArea:MANPLA_ETOIL,"Étoile",,48.006031,0.20204,,,1,,
StopArea:MANPLA_GLADI,"Gladiateurs",,48.007416,0.202668,,,1,,
StopArea:MANPLA_JPLAN,"Jardin des Plantes",,48.008003,0.208154,,,1,,
StopArea:MANPLA_BARDE,"Bardet",,48.008598,0.214296,,,1,,
StopArea:MANPLA_YZEUX,"Yzeux",,48.005219,0.217784,,,1,,
StopArea:MANPLA_SOLIT,"Solitude",,48.003983,0.220541,,,1,,
StopArea:MANPLA_LAMBE,"Lambert",,48.005768,0.221247,,,1,,
StopArea:MANPLA_CYGNE,"Cygnes",,48.007313,0.224121,,,1,,
StopArea:MANPLA_CLAIR,"Clairefontaine",,48.01519,0.226017,,,1,,
StopArea:MANPLA_VALEN,"Valence",,48.015457,0.227843,,,1,,
StopArea:MANPLA_VILLA,"Villaret",,48.015602,0.230345,,,1,,
StopArea:MANPLA_AGADI,"Agadir",,48.018707,0.230556,,,1,,
StopArea:MANPLA_BARCE,"Barcelone",,48.019382,0.227499,,,1,,
StopArea:MANPLA_ARDRI,"Ardriers",,48.001198,0.169677,,,1,,
StopArea:MANPLA_LECAD,"Le Cadran",,48.020645,0.172002,,,1,,
StopArea:MANPLA_JCART,"Jacques Cartier",,48.022438,0.170118,,,1,,
StopArea:MANPLA_SURCO,"Surcouf",,48.024544,0.170809,,,1,,
StopArea:MANPLA_STVIN,"St-Vincent",,48.010281,0.199401,,,1,,
StopArea:MANPLA_PALMI,"Palmiers",,48.018875,0.20156,,,1,,
StopArea:MANPLA_STMIC,"St-Michel",,48.021431,0.201684,,,1,,
StopArea:MANPLA_CORNE,"Corneille",,48.019062,0.198442,,,1,,
StopArea:MANPLA_RNICE,"Nice",,48.022041,0.196631,,,1,,
StopArea:MANPLA_HENDA,"Hendaye",,48.024189,0.197375,,,1,,
StopArea:MANPLA_LABAU,"La Baule",,48.02422,0.201035,,,1,,
StopArea:MANPLA_CLOSE,"Closerie",,48.031319,0.210082,,,1,,
StopArea:MANPLA_MADON,"Madon",,47.961887,0.203625,,,1,,
StopArea:MANPLA_MORAN,"Morane",,47.964275,0.205752,,,1,,
StopArea:MANPLA_RAINE,"Raineries",,47.9636,0.208338,,,1,,
StopArea:MANPLA_CIMSU,"Cimetière Sud",,47.965023,0.209405,,,1,,
StopArea:MANPLA_DAVID,"David d'Angers",,47.966053,0.210163,,,1,,
StopArea:MANPLA_JARDI,"Jardin du Souvenir",,47.965603,0.212932,,,1,,
StopArea:MANPLA_VERTG,"Vert Galant",,47.96685,0.214743,,,1,,
StopArea:MANPLA_BELAI,"Bel Air",,47.968712,0.214789,,,1,,
StopArea:MANPLA_FRESN,"Fresnellerie",,47.96936,0.210932,,,1,,
StopArea:MANPLA_REMBR,"Rembrandt",,47.971603,0.211498,,,1,,
StopArea:MANPLA_VANGO,"Van Gogh",,47.971413,0.213837,,,1,,
StopArea:MANPLA_GLONN,"Glonnières - Centre Sud",,47.972061,0.216918,,,1,,
StopArea:MANPLA_VAUGU,"Vauguyon",,47.975574,0.220716,,,1,,
StopArea:MANPLA_MONET,"Monet",,47.975243,0.224173,,,1,,
StopArea:MANPLA_MILLE,"Millet",,47.973816,0.223828,,,1,,
StopArea:MANPLA_LESOU,"Les Sources",,47.972404,0.22158,,,1,,
StopArea:MANPLA_COURB,"Courbet",,47.969517,0.223451,,,1,,
StopArea:MANPLA_BRUYE,"Bruyères",,47.976959,0.232518,,,1,,
StopArea:MANPLA_MARPL,"Marcel Paul",,47.978138,0.228639,,,1,,
StopArea:MANPLA_DEUXO,"Deux Ormeaux",,47.979225,0.224629,,,1,,
StopArea:MANPLA_BIGAR,"Bigarreaux",,47.98,0.221691,,,1,,
StopArea:MANPLA_ARCHI,"Archives Départementales",,47.981243,0.205388,,,1,,
StopArea:MANPLA_COLVT,"Collectivité",,47.977997,0.2015,,,1,,
StopArea:MANPLA_ROUSS,"Rousseau",,47.976555,0.202375,,,1,,
StopArea:MANPLA_PAPIN,"Papin",,47.973557,0.199161,,,1,,
StopArea:MANPLA_BERRY,"Berry",,47.970425,0.198243,,,1,,
StopArea:MANPLA_HUCHE,"Huchepie",,47.968098,0.197413,,,1,,
StopArea:MANPLA_NOGUE,"Noguès",,47.963009,0.196641,,,1,,
StopArea:MANPLA_COURA,"Courard",,47.978012,0.203335,,,1,,
StopArea:MANPLA_FALCO,"Falconet",,47.97131,0.215689,,,1,,
StopArea:MANPLA_AUCHA,"Auchan",,48.042503,0.175329,,,1,,
StopArea:MANPLA_FRERE,"Frères Renault",,48.041931,0.17157,,,1,,
StopArea:MANPLA_AUBRA,"Aubrac",,47.993336,0.22385,,,1,,
StopArea:MANPLA_LEONB,"Léon Blum",,47.995502,0.22773,,,1,,
StopArea:MANPLA_ESPAL,"Espal - Arche de la Nature",,47.994785,0.233803,,,1,,
StopArea:MANPLA_GUEBE,"Gué Bernisson",,47.992352,0.23713,,,1,,
StopArea:MANPLA_ARCHE,"Arche de la Nature",,47.987427,0.243343,,,1,,
StopArea:MANPLA_CALIF,"Californie",,47.984642,0.240144,,,1,,
StopArea:MANPLA_CECFA,"CFA",,47.983063,0.233413,,,1,,
StopArea:MANPLA_SUISS,"Suisse",,47.994286,0.226197,,,1,,
StopArea:MANPLA_VICTO,"Victor Hugo",,47.999199,0.199944,,,1,,
StopArea:MANPLA_LAFUI,"La Fuie",,47.997952,0.200625,,,1,,
StopArea:MANPLA_CHANZ,"Chanzy",,47.998455,0.203003,,,1,,
StopArea:MANPLA_RUIFS,"Ifs",,48.00119,0.202678,,,1,,
StopArea:MANPLA_MONTA,"Montaigu",,47.984058,0.156485,,,1,,
StopArea:MANPLA_LECLO,"Le Clos",,47.98526,0.162091,,,1,,
StopArea:MANPLA_RUDLO,"Rue du Loir",,47.988152,0.166622,,,1,,
StopArea:MANPLA_FERNA,"Fernand Tavano",,47.991791,0.172302,,,1,,
StopArea:MANPLA_PAGES,"Pagès",,47.994156,0.176118,,,1,,
StopArea:MANPLA_CIMSG,"Cimetière St-Georges",,47.995251,0.177521,,,1,,
StopArea:MANPLA_CHAUM,"Chaumard",,47.996643,0.17934,,,1,,
StopArea:MANPLA_ACACI,"Acacias",,47.998295,0.181042,,,1,,
StopArea:MANPLA_ALLBJ,"Allonnes - Bois Joli",,47.950447,0.16323,,,1,,
StopArea:MANPLA_MAIAL,"Mairie Allonnes",,47.970272,0.159614,,,1,,
StopArea:MANPLA_MARTI,"Martin - Bréguet",,47.976395,0.168097,,,1,,
StopArea:MANPLA_PATTE,"Patte d'Oie",,47.978558,0.173247,,,1,,
StopArea:MANPLA_ANGEV,"Angevinière",,47.985058,0.178327,,,1,,
StopArea:MANPLA_EPAUG,"Épau - Gué Bernisson",,47.992012,0.234691,,,1,,
StopArea:MANPLA_ILEAU,"Île aux Sports",,47.99086,0.230623,,,1,,
StopArea:MANPLA_ATLAN,"Atlantides - Sablons",,47.990586,0.22216,,,1,,
StopArea:MANPLA_CHURC,"Churchill",,47.989361,0.215901,,,1,,
StopArea:MANPLA_JAURE,"Jaurès - Pavillon",,47.989521,0.207023,,,1,,
StopArea:MANPLA_CROIX,"Croix de Pierre",,48.012211,0.20553,,,1,,
StopArea:MANPLA_MAILL,"Maillets - Banjan",,48.015335,0.212577,,,1,,
StopArea:MANPLA_JULES,"Jules Raimu",,47.968262,0.218839,,,1,,
StopArea:MANPLA_RGOYA,"Goya",,47.975883,0.214836,,,1,,
StopArea:MANPLA_DURAN,"Durand - Vaillant",,47.979336,0.212861,,,1,,
StopArea:MANPLA_HOPIT,"Hôpital",,48.012936,0.177,,,1,,
StopArea:MANPLA_CADRA,"Cadran - Épine",,48.018658,0.173545,,,1,,
StopArea:MANPLA_HAUTE,"Haute Venelle - Clinique du Pré",,48.019978,0.163233,,,1,,
StopArea:MANPLA_RZOLA,"Zola",,47.993839,0.198526,,,1,,
StopArea:MANPLA_LECLE,"Leclerc - Fleurus",,47.998192,0.195012,,,1,,
StopArea:MANPLA_GAMBE,"Gambetta - Mûriers",,48.008999,0.185457,,,1,,
StopPoint:MANGRO1,"Gare Routière","",47.997009,0.190329,,,0,StopArea:MANPLA_GARER,1
StopPoint:MANTAB1,"Pont des Tabacs","",47.998806,0.187723,,,0,StopArea:MANPLA_PONTD,1
StopPoint:MANRAY1,"Colonel Raynal","",47.999916,0.185533,,,0,StopArea:MANPLA_COLRY,1
StopPoint:MANSJO1,"St-Joseph","",47.984444,0.142011,,,0,StopArea:MANPLA_STJOS,0
StopPoint:MANCTH2,"Ste-Catherine","",48.022228,0.178346,,,0,StopArea:MANPLA_STECA,0
StopPoint:MANCTH1,"Ste-Catherine","",48.022961,0.177485,,,0,StopArea:MANPLA_STECA,1
StopPoint:MANEPE2,"Éperon","",48.005508,0.195224,,,0,StopArea:MANPLA_EPERO,1
StopPoint:MANCHV2,"Chêne Vert","",48.008125,0.189702,,,0,StopArea:MANPLA_CHENE,1
StopPoint:MANBTT3,"Bouttié","",48.011562,0.189254,,,0,StopArea:MANPLA_BOUTT,0
StopPoint:MANROY2,"Chasse Royale","",48.014809,0.186762,,,0,StopArea:MANPLA_CHASS,0
StopPoint:MANQUE2,"Colonel Quéru","",48.016834,0.184453,,,0,StopArea:MANPLA_COLON,0
StopPoint:MANQUE1,"Colonel Quéru","",48.016201,0.184734,,,0,StopArea:MANPLA_COLON,0
StopPoint:MANROY3,"Chasse Royale","",48.014832,0.186064,,,0,StopArea:MANPLA_CHASS,1
StopPoint:MANCCH1,"Cochereaux","",48.012753,0.187958,,,0,StopArea:MANPLA_COCHE,1
StopPoint:MANCHV1,"Chêne Vert","",48.00816,0.189647,,,0,StopArea:MANPLA_CHENE,1
StopPoint:MANEPE3,"Éperon","",48.005524,0.195465,,,0,StopArea:MANPLA_EPERO,1
StopPoint:MANFOS1,"Foresterie","",48.019909,0.145341,,,0,StopArea:MANPLA_FORES,1
StopPoint:MANSOV1,"Souvenance","",48.019272,0.148441,,,0,StopArea:MANPLA_SOUVE,1
StopPoint:MANMVI1,"Martial Vivet","",48.019749,0.153346,,,0,StopArea:MANPLA_MVIVE,0
StopPoint:MANEDP1,"Edith Piaf","",48.020756,0.156214,,,0,StopArea:MANPLA_EDITH,0
StopPoint:MANBAB1,"Barbara","",48.021008,0.159449,,,0,StopArea:MANPLA_BARBA,0
StopPoint:MANDBO1,"Desiré Bourneville","",48.020584,0.166815,,,0,StopArea:MANPLA_DESIR,0
StopPoint:MANXBI1,"Xavier Bichat","",48.022049,0.166124,,,0,StopArea:MANPLA_XAVIE,0
StopPoint:MANCLB1,"Claude Bernard","",48.021709,0.163912,,,0,StopArea:MANPLA_CLAUD,0
StopPoint:MANLLA1,"École Louise Labé","",48.020821,0.18,,,0,StopArea:MANPLA_ECOLL,0
StopPoint:MANBAB2,"Barbara","",48.020855,0.159147,,,0,StopArea:MANPLA_BARBA,0
StopPoint:MANEDP2,"Edith Piaf","",48.020802,0.156105,,,0,StopArea:MANPLA_EDITH,0
StopPoint:MANMVI2,"Martial Vivet","",48.019676,0.153215,,,0,StopArea:MANPLA_MVIVE,0
StopPoint:MANSOV2,"Souvenance","",48.019337,0.148244,,,0,StopArea:MANPLA_SOUVE,1
StopPoint:MANFOS2,"Foresterie","",48.019939,0.145376,,,0,StopArea:MANPLA_FORES,1
StopPoint:MANCEP1,"Collège Épine","",48.016975,0.180439,,,0,StopArea:MANPLA_COLEP,1
StopPoint:MANANE1,"Ancien Étang","",48.043354,0.116375,,,0,StopArea:MANPLA_ANCET,0
StopPoint:MANDRO1,"La Drouerie","",48.034542,0.113671,,,0,StopArea:MANPLA_DROUE,1
StopPoint:MANMAT2,"Mairie Trangé","",48.02718,0.113194,,,0,StopArea:MANPLA_MAIRI,1
StopPoint:MANBRT2,"Bruyère Trangé","",48.024616,0.105564,,,0,StopArea:MANPLA_BRUTR,1
StopPoint:MANMUR3,"Collège Les Mûriers","",48.011787,0.185813,,,0,StopArea:MANPLA_MURIE,1
StopPoint:MANAMP1,"Collège Ambroise Paré","",48.004562,0.187327,,,0,StopArea:MANPLA_COLAP,0
StopPoint:MANBRT1,"Bruyère Trangé","",48.0247,0.105789,,,0,StopArea:MANPLA_BRUTR,1
StopPoint:MANMAT1,"Mairie Trangé","",48.027172,0.113315,,,0,StopArea:MANPLA_MAIRI,1
StopPoint:MANDRO2,"La Drouerie","",48.034618,0.113705,,,0,StopArea:MANPLA_DROUE,1
StopPoint:MANMRO2,"Maisons Rouges","",48.022362,0.099223,,,0,StopArea:MANPLA_MAISO,0
StopPoint:MANLGV1,"Les Gravillons","",48.024845,0.079015,,,0,StopArea:MANPLA_LESGR,1
StopPoint:MANLGV2,"Les Gravillons","",48.024937,0.079615,,,0,StopArea:MANPLA_LESGR,1
StopPoint:MANRFA1,"Route de Fay","",47.993469,0.106494,,,0,StopArea:MANPLA_RTFAY,0
StopPoint:MANCIP1,"Cité","",47.991997,0.109491,,,0,StopArea:MANPLA_CITEP,0
StopPoint:MANLAT1,"La Touche","",47.987484,0.133763,,,0,StopArea:MANPLA_LATOU,0
StopPoint:MANCOV1,"Collège Vieux Colombier","",47.991074,0.167273,,,0,StopArea:MANPLA_VIEUX,1
StopPoint:MANSJO2,"St-Joseph","",47.984478,0.141942,,,0,StopArea:MANPLA_STJOS,1
StopPoint:MANLAT2,"La Touche","",47.987469,0.133992,,,0,StopArea:MANPLA_LATOU,0
StopPoint:MANCIP2,"Cité","",47.992767,0.109351,,,0,StopArea:MANPLA_CITEP,0
StopPoint:MANRFA2,"Route de Fay","",47.993534,0.106531,,,0,StopArea:MANPLA_RTFAY,0
StopPoint:MANEGF1,"Église Fay","",48.008652,0.070217,,,0,StopArea:MANPLA_EGFAY,0
StopPoint:MANAGV1,"Aigreville","",48.005798,0.075443,,,0,StopArea:MANPLA_AIGRV,1
StopPoint:MANCTE1,"Chantemerle","",47.998528,0.088265,,,0,StopArea:MANPLA_CHANT,0
StopPoint:MANCTE2,"Chantemerle","",47.998577,0.088397,,,0,StopArea:MANPLA_CHANT,0
StopPoint:MANAGV2,"Aigreville","",48.006031,0.075079,,,0,StopArea:MANPLA_AIGRV,1
StopPoint:MANEGF2,"Église Fay","",48.008625,0.070231,,,0,StopArea:MANPLA_EGFAY,0
StopPoint:MANRMS2,"Route du Mans","",47.974323,0.103967,,,0,StopArea:MANPLA_ROUTE,0
StopPoint:MANCIS2,"Cimetière St-Georges-du-Bois","",47.970757,0.097098,,,0,StopArea:MANPLA_CISGB,0
StopPoint:MANCCS1,"Centre Commercial St-Georges-du-Bois","",47.966919,0.091233,,,0,StopArea:MANPLA_CCSGB,0
StopPoint:MANCEN1,"C.E. NTN","",47.964367,0.125901,,,0,StopArea:MANPLA_CEN,0
StopPoint:MANLTR1,"Les Tremelières","",47.962521,0.120098,,,0,StopArea:MANPLA_LESTR,0
StopPoint:MANPCH1,"Petit Chanteloup","",47.958576,0.113205,,,0,StopArea:MANPLA_PETIT,0
StopPoint:MANMGE1,"Mongre","",47.955685,0.115859,,,0,StopArea:MANPLA_MONGR,0
StopPoint:MANLER1,"Le Rosier","",47.955498,0.120755,,,0,StopArea:MANPLA_LEROS,0
StopPoint:MANLPE1,"Le Pâtis Vert","",47.955421,0.12428,,,0,StopArea:MANPLA_LEPAT,0
StopPoint:MANJUI3,"Juigné","",47.952255,0.129632,,,0,StopArea:MANPLA_JUIGN,0
StopPoint:MANLCO1,"La Chopinière","",47.947788,0.130305,,,0,StopArea:MANPLA_LACHO,0
StopPoint:MANPVI1,"Pavillon","",47.994286,0.143531,,,0,StopArea:MANPLA_PAVIL,0
StopPoint:MANLPO1,"La Pointe Allonnes","",47.94841,0.134698,,,0,StopArea:MANPLA_LPOIA,0
StopPoint:MANSOU1,"Les Souvres","",47.949753,0.138619,,,0,StopArea:MANPLA_LESSO,0
StopPoint:MANLCA1,"Le Carrefour","",47.950027,0.139893,,,0,StopArea:MANPLA_LECAR,0
StopPoint:MANLYM1,"Lycée Malraux","",47.956036,0.166723,,,0,StopArea:MANPLA_LYCMA,1
StopPoint:MANLCA2,"Le Carrefour","",47.950085,0.139891,,,0,StopArea:MANPLA_LECAR,0
StopPoint:MANSOU2,"Les Souvres","",47.949806,0.138563,,,0,StopArea:MANPLA_LESSO,0
StopPoint:MANLPO2,"La Pointe Allonnes","",47.948456,0.134616,,,0,StopArea:MANPLA_LPOIA,0
StopPoint:MANPVI2,"Pavillon","",47.994457,0.14339,,,0,StopArea:MANPLA_PAVIL,0
StopPoint:MANLCO2,"La Chopinière","",47.947899,0.13034,,,0,StopArea:MANPLA_LACHO,0
StopPoint:MANJUI2,"Juigné","",47.952316,0.129674,,,0,StopArea:MANPLA_JUIGN,0
StopPoint:MANLPE2,"Le Pâtis Vert","",47.955509,0.124303,,,0,StopArea:MANPLA_LEPAT,0
StopPoint:MANLER2,"Le Rosier","",47.95557,0.120738,,,0,StopArea:MANPLA_LEROS,0
StopPoint:MANMGE2,"Mongre","",47.955597,0.115929,,,0,StopArea:MANPLA_MONGR,0
StopPoint:MANPCH2,"Petit Chanteloup","",47.958298,0.113297,,,0,StopArea:MANPLA_PETIT,0
StopPoint:MANLTR2,"Les Tremelières","",47.962513,0.120099,,,0,StopArea:MANPLA_LESTR,0
StopPoint:MANCEN2,"C.E.NTN","",47.964397,0.126127,,,0,StopArea:MANPLA_CEC,0
StopPoint:MANCIS1,"Cimetière St-Georges-du-Bois","",47.970821,0.097216,,,0,StopArea:MANPLA_CISGB,0
StopPoint:MANRMS1,"Route du Mans","",47.974316,0.104142,,,0,StopArea:MANPLA_ROUTE,0
StopPoint:MANCLM1,"Collège Le Marin","",47.963799,0.159814,,,0,StopArea:MANPLA_COLMR,0
StopPoint:MANCKE1,"Collège Kennedy","",47.965153,0.162116,,,0,StopArea:MANPLA_COLKE,1
StopPoint:MANTOU1,"Tourellerie","",48.012287,0.135247,,,0,StopArea:MANPLA_TOURE,1
StopPoint:MANPRI1,"Primevère","",48.008789,0.135474,,,0,StopArea:MANPLA_PRIME,1
StopPoint:MANCHR1,"Charmes","",48.007236,0.138877,,,0,StopArea:MANPLA_CHARM,0
StopPoint:MANORM1,"Ormeau","",48.006168,0.13868,,,0,StopArea:MANPLA_ORMEA,1
StopPoint:MANLEC1,"Le Chêne","",47.991531,0.149181,,,0,StopArea:MANPLA_LECHE,0
StopPoint:MANSTG3,"St-Georges","",47.983383,0.1511,,,0,StopArea:MANPLA_STGEO,1
StopPoint:MANLEC2,"Le Chêne","",47.991695,0.149268,,,0,StopArea:MANPLA_LECHE,0
StopPoint:MANROU1,"Rouillon","",48.004631,0.136318,,,0,StopArea:MANPLA_ROUIL,1
StopPoint:MANORM2,"Ormeau","",48.006207,0.139121,,,0,StopArea:MANPLA_ORMEA,1
StopPoint:MANCHR2,"Charmes","",48.006783,0.13974,,,0,StopArea:MANPLA_CHARM,1
StopPoint:MANPRI2,"Primevère","",48.008854,0.13598,,,0,StopArea:MANPLA_PRIME,1
